seqno,xdegs,ydegs,zdegs,xg,yg,zg,movement
1376,0.08,0.05,0.61,0.12,-0.03,1.02,sideways
1377,0.09,0.02,0.83,0.14,-0.03,1.03,sideways
1378,0.05,0.01,0.65,0.22,-0.05,0.99,sideways
1379,0.06,0.03,0.04,0.2,-0.01,1.01,sideways
1380,0.06,0.04,0.04,0.07,-0,1.02,sideways
1381,0.05,0.04,0.04,0.03,-0,1.03,sideways
1382,0.05,0.05,0.04,0.01,-0,1.03,sideways
1383,0.06,0.05,0.04,0.01,-0,1.03,sideways
1384,0.05,0.04,0.03,0.01,-0,1.03,sideways
1385,0.06,0.04,0.03,-0,-0,1.03,sideways
1386,0.05,0.05,0.04,0.01,-0,1.03,sideways
1387,0.05,0.05,0.05,0.01,-0,1.03,sideways
1388,0.05,0.05,-0.03,0.01,-0,1.02,sideways
1389,0.05,0.04,0.05,0.01,-0,1.02,sideways
1390,0.06,0.05,0.06,0.07,-0.01,1,sideways
1391,0.05,0.06,-0.07,0.12,-0.03,1.03,sideways
1392,-0.01,0.09,0,0.34,0.06,0.7,sideways
1393,0.05,0.04,-0.63,0.19,0,0.95,sideways
1394,0.1,0.04,-0.21,0.13,-0.04,1.09,sideways
1395,0.04,0.06,-0.49,0.06,-0.01,1.01,sideways
1396,0.05,0.03,-0.77,-0.02,0.01,1.08,sideways
1397,0.06,0.06,-0.35,-0.04,0,1.04,sideways
1398,0.05,0.05,-0.53,-0.01,-0.04,1.04,sideways
1399,0.06,0.05,-0.36,-0.04,0,0.99,sideways
1400,0.05,0.05,0.26,-0.06,-0.03,1.07,sideways
1401,0.05,0.04,-0.19,-0.14,0,1.05,sideways
1402,0.05,0.04,-0.03,-0.1,0.01,1.03,sideways
1403,0.06,0.04,0.03,-0.02,-0,1.03,sideways
1404,0.06,0.04,0.04,-0,-0,1.03,sideways
1405,0.05,0.05,0.16,0.01,-0,1.03,sideways
1406,0.06,0.05,0.04,0.01,-0,1.03,sideways
1407,0.06,0.05,0.04,0.01,-0,1.03,sideways
1408,0.05,0.04,0.04,0.01,-0,1.03,sideways
1409,0.05,0.04,0.04,0.01,-0,1.03,sideways
1410,0.07,0.05,0.04,0.01,-0,1.03,sideways
1411,0.06,0.05,0.05,0.01,-0,1.03,sideways
1412,0.05,0.05,0.15,-0,-0,1.03,sideways
1413,0.05,0.04,-0.08,-0.06,-0.01,1.03,sideways
1414,0.06,0.05,0.03,-0.09,0,1.03,sideways
1415,0.05,0.07,-0.07,-0.12,0.01,1.02,sideways
1416,0.03,0.05,0.34,-0.12,0.08,0.98,sideways
1417,0.04,0.13,0.94,-0.14,0.16,0.85,sideways
1418,0.07,0.1,0.68,-0.01,0.05,0.98,sideways
1419,0.06,0.04,0.82,0.02,0.03,1.01,sideways
1420,0.06,0.03,0.78,0.08,-0.03,1.03,sideways
1421,0.04,0.05,0.08,0.15,-0.03,1.04,sideways
1422,0.06,0.04,0.28,0.12,-0.02,1.03,sideways
1423,0.04,0.02,0.2,0.1,0,1,sideways
1424,-0.01,0.04,-0.07,0.15,0.01,1.03,sideways
1425,0.06,0.05,0.05,0.05,0,1.03,sideways
1426,0.06,0.04,0.04,0.02,-0,1.02,sideways
1427,0.06,0.04,0.03,0.02,-0.01,1.03,sideways
1428,0.05,0.05,0.04,0.01,-0,1.02,sideways
1429,0.06,0.04,0.03,0.01,-0.01,1.03,sideways
1430,0.06,0.05,0.03,0.01,-0,1.03,sideways
1431,0.05,0.05,0.04,0.01,-0,1.02,sideways
1432,0.05,0.05,0.04,0.01,-0,1.03,sideways
1433,0.05,0.05,0.04,0.01,-0,1.03,sideways
1434,0.03,0.05,-0.23,0.06,0.01,0.98,sideways
1435,0.03,0.09,-0.53,0.15,0.03,0.85,sideways
1436,0.05,0.06,-0.23,0.05,0.01,0.97,sideways
1437,0.06,0.06,0.26,0.13,0,1.02,sideways
1438,0.02,0.04,-0.06,0.09,-0.01,1.03,sideways
1439,0.07,0.03,-0.26,-0.06,-0.05,1.07,sideways
1440,0.04,0.06,-0.44,-0.01,-0.03,1.06,sideways
1441,0.04,0.05,-0.48,-0.02,-0.04,1.03,sideways
1442,0.06,0.04,-0.52,-0.07,-0.01,1.04,sideways
1443,0.03,0.05,-0,-0.06,0,1.01,sideways
1444,0.04,0.02,0.67,-0.13,-0,1,sideways
1445,0.06,0.03,-0.13,-0.13,0.02,1.03,sideways
1446,0.06,0.06,0.04,-0.04,0.01,1.03,sideways
1447,0.05,0.04,0.04,-0,-0,1.03,sideways
1448,0.06,0.04,0.04,0.01,-0,1.03,sideways
1449,0.05,0.04,0.03,0.01,-0,1.03,sideways
1450,0.05,0.05,0.04,0.01,-0,1.03,sideways
1451,0.05,0.05,0.03,0.01,-0,1.03,sideways
1452,0.05,0.05,0.02,0.01,-0,1.03,sideways
1453,0.06,0.04,0.03,0.01,-0,1.03,sideways
1454,0.05,0.05,0.03,0.01,-0,1.02,sideways
1455,0.06,0.05,0.04,0.01,-0,1.03,sideways
1456,0.06,0.04,0.04,0.02,0,1.03,sideways
1457,0.07,0.05,-0.15,-0.11,-0.01,1.02,sideways
1458,0.05,0.06,-0.19,-0.12,0.02,1.03,sideways
1459,0.05,0.05,0.04,-0.12,0.02,1.04,sideways
1460,0.08,0.07,0.37,-0.05,0,1.03,sideways
1461,0.07,0.05,0.65,-0.06,0.04,1,sideways
1462,0.08,0.04,0.41,0.04,-0.01,1.02,sideways
1463,0.07,0.01,0.55,0.05,-0.02,1.01,sideways
1464,0.05,0.02,0.14,0.09,-0,1.01,sideways
1465,0.04,0.03,0.08,0.11,-0,1.01,sideways
1466,0.07,0.02,0.46,0.13,-0.04,1.02,sideways
1467,0.06,0.04,0.15,0.14,-0.04,1.05,sideways
1468,0.05,0.05,0.04,0.05,-0.01,1.04,sideways
1469,0.05,0.05,0.04,0.02,-0.01,1.03,sideways
1470,0.06,0.04,0.04,0.01,-0,1.03,sideways
1471,0.06,0.04,0.03,0.01,-0,1.03,sideways
1472,0.06,0.05,0.03,0.01,-0,1.03,sideways
1473,0.05,0.04,0.05,0.01,-0,1.03,sideways
1474,0.06,0.05,0.03,0.01,-0,1.03,sideways
1475,0.06,0.04,0.03,0.01,-0,1.03,sideways
1476,0.05,0.05,0.05,0.01,-0,1.03,sideways
1477,0.05,0.04,0.03,0.01,-0,1.03,sideways
1478,0.06,0.05,0.01,0.02,-0.02,1.03,sideways
1479,0.05,0.04,-0.32,0.08,-0.02,1.04,sideways
1480,0.05,0.05,0.25,0.13,-0.01,1.03,sideways
1481,0.06,0.06,0.01,0.1,-0.01,1.01,sideways
1482,0.06,0.05,-0.61,0.06,0,1.01,sideways
1483,0.07,0.05,-0.2,0.17,0.04,0.98,sideways
1484,0.02,0.02,-0.01,0.08,0,1.06,sideways
1485,0.03,0.05,-0.89,0.02,0.01,0.97,sideways
1486,0.04,0.06,-0.12,-0.02,0.01,1.02,sideways
1487,0.01,0.06,-0.38,-0.08,0.01,0.99,sideways
1488,0.03,0.02,-0.49,-0.17,0.02,0.99,sideways
1489,0.05,0.05,0.01,-0.15,0.01,1.02,sideways
1490,0.05,0.03,0.03,-0.04,0,1.02,sideways
1491,0.06,0.04,0.04,-0,-0,1.02,sideways
1492,0.06,0.04,0.03,0.01,-0,1.03,sideways
1493,0.05,0.05,0.05,0.01,-0,1.03,sideways
1494,0.06,0.04,0.04,0.01,-0,1.03,sideways
1495,0.06,0.04,0.04,0.01,-0.01,1.02,sideways
1496,0.06,0.04,0.03,0.01,-0,1.03,sideways
1497,0.07,0.04,0.03,0.01,-0,1.02,sideways
1498,0.05,0.04,0.02,0.01,-0,1.03,sideways
1499,0.05,0.05,0.04,0.01,-0,1.03,sideways
1500,0.05,0.03,0.03,0.01,-0,1.03,sideways
1501,0.05,0.05,0.04,0.01,-0,1.03,sideways
1502,0.08,0.04,0.13,-0.03,-0.01,1.05,sideways
1503,0.05,0.05,-0.05,-0.08,-0.02,1.04,sideways
1504,0.03,0.05,-0.39,-0.1,0.01,1.02,sideways
1505,0.05,0.05,0.09,-0.13,-0.02,1.01,sideways
1506,0.05,0.06,0.62,-0.08,0,1,sideways
1507,0.05,0.07,0.88,-0.06,0.07,1,sideways
1508,0.09,0.05,0.33,0.03,-0.01,1.02,sideways
1509,0.06,0,1,0.06,-0.04,1,sideways
1510,0.07,0.02,1,0.17,-0.05,1.02,sideways
1511,0.05,0.02,-0.08,0.22,-0.04,1.02,sideways
1512,0.05,0.04,0.29,0.1,-0.03,1.02,sideways
1513,0.06,0.04,0.1,0.18,-0.01,1.02,sideways
1514,0.06,0.05,0.03,0.06,-0,1.02,sideways
1515,0.06,0.05,0.04,0.02,-0,1.03,sideways
1516,0.06,0.04,0.03,0.02,-0,1.03,sideways
1517,0.06,0.04,0.03,0.01,-0,1.03,sideways
1518,0.05,0.05,0.02,0.01,-0,1.03,sideways
1519,0.06,0.05,0.04,0.01,-0,1.02,sideways
1520,0.06,0.04,0.04,0.01,-0,1.03,sideways
1521,0.06,0.04,0.03,0.01,-0,1.03,sideways
1522,0.05,0.04,0.04,0.01,-0,1.03,sideways
1523,0.06,0.04,0.01,0.02,-0,1.03,sideways
1524,0.06,0.05,0.18,0.1,-0.01,1.03,sideways
1525,0.08,0.07,0.68,0.18,-0.03,1.02,sideways
1526,-0.05,0.25,-0.57,0.06,0.05,1.07,sideways
1527,0.05,0.06,-0.84,0.01,0.2,1.04,sideways
1528,0.1,0.02,-0.08,-0.01,0.05,1.05,sideways
1529,0.01,0.06,0.03,-0.04,0.13,1.04,sideways
1530,0.03,0.05,-0.65,0.06,-0.13,0.99,sideways
1531,0.07,0.01,-0.5,-0.08,-0.04,1.05,sideways
1532,0.06,0.05,-0.36,-0.08,-0.01,1.02,sideways
1533,0.04,0.03,-0.1,-0.19,0.02,1.02,sideways
1534,0.05,0.04,0.04,-0.05,0,1.03,sideways
1535,0.06,0.05,0.04,-0.01,-0,1.03,sideways
1536,0.06,0.04,0.04,0.01,-0,1.03,sideways
1537,0.06,0.04,0.04,0.01,-0,1.03,sideways
1538,0.06,0.04,0.03,0.01,-0,1.03,sideways
1539,0.05,0.04,0.03,0.01,-0,1.03,sideways
1540,0.05,0.04,0.03,0.01,0,1.03,sideways
1541,0.05,0.04,0.04,0.01,-0,1.02,sideways
1542,0.06,0.04,0.02,0.01,0,1.02,sideways
1543,0.06,0.04,0.04,0.01,-0,1.02,sideways
1544,0.05,0.04,0.03,0.01,-0,1.03,sideways
1545,0.06,0.04,0.04,0.01,-0,1.03,sideways
1546,0.04,0.05,0.29,-0.06,-0.01,1.02,sideways
1547,0.05,0.05,0.18,-0.09,-0.01,1.03,sideways
1548,0.05,0.06,-0.03,-0.16,-0,1.04,sideways
1549,0.07,0.04,-0.03,-0.2,0.01,1.08,sideways
1550,0.06,0.05,0.53,-0.17,-0.03,1.08,sideways
1551,0.05,0.03,0.87,-0.04,-0.03,1.06,sideways
1552,0.06,0.03,0.54,0.08,-0.04,1.01,sideways
1553,0.07,0.03,1,0.1,-0.03,1.04,sideways
1554,0.08,0.04,0.69,0.15,-0.04,1.04,sideways
1555,0.04,0.01,-0.14,0.13,-0.02,1.01,sideways
1556,0.05,0.03,-0.06,0.14,-0.01,1.02,sideways
1557,0.06,0.05,0.04,0.05,-0,1.03,sideways
1558,0.05,0.05,0.03,0.02,-0,1.03,sideways
1559,0.05,0.04,0.03,0.02,-0,1.03,sideways
1560,0.05,0.04,0.03,0.01,-0,1.03,sideways
1561,0.06,0.05,0.03,0.01,-0,1.03,sideways
1562,0.04,0.04,0.04,0.01,-0,1.03,sideways
1563,0.05,0.04,0.04,0.01,-0,1.03,sideways
1564,0.05,0.04,0.03,0.02,0.01,1.02,sideways
1565,0.05,0.04,-0.38,0.05,0,1.02,sideways
1566,0.02,0.05,-0.23,0.04,-0.05,0.98,sideways
1567,0.04,0.08,0.37,-0.09,0.01,1,sideways
1568,0.06,0.05,0.13,0.04,0,1.03,sideways
1569,0.04,0.05,-0.35,0.03,0.01,1.04,sideways
1570,0.04,0.06,-0.49,0.01,0.02,1.05,sideways
1571,0.04,0.04,-0.56,0.03,-0,1.04,sideways
1572,0.05,0.07,-0.41,0.01,-0.01,1.03,sideways
1573,0.03,0.05,-0.57,0.01,-0.01,1.01,sideways
1574,0.03,0.05,0.07,0.1,-0.05,1,sideways
1575,0.05,0.05,0.17,-0.06,-0.01,0.99,sideways
1576,0.06,0.03,-0.81,-0.18,0.01,1.04,sideways
1577,0.04,0.05,-0.2,-0.13,0.02,1.04,sideways
1578,0.04,0.03,-0.24,-0.11,0.01,1.02,sideways
1579,0.04,0.04,0.02,-0.03,-0,1.02,sideways
1580,0.06,0.03,0.04,-0,-0,1.03,sideways
1581,0.06,0.04,0.04,0.01,-0,1.03,sideways
1582,0.05,0.05,0.04,0.01,-0,1.02,sideways
1583,0.05,0.05,0.03,0.01,-0,1.02,sideways
1584,0.05,0.04,0.03,0.01,0,1.03,sideways
1585,0.05,0.05,0.03,0.01,0,1.02,sideways
1586,0.05,0.04,0.03,0.01,0,1.02,sideways
1587,0.06,0.06,0.04,0.01,-0,1.03,sideways
1588,0.06,0.04,0.04,0.01,0,1.03,sideways
1589,0.05,0.04,0.03,0.01,0,1.03,sideways
1590,0.06,0.05,0.04,0.01,-0,1.02,sideways
1591,0.04,0.04,0.04,0.01,-0,1.03,sideways
1592,0.05,0.05,0.16,-0.08,0.03,1.13,sideways
1593,0.04,0.05,0.11,-0.14,-0,1.06,sideways
1594,0.05,0.04,-0.08,-0.16,0.05,1.03,sideways
1595,0.02,0.04,0.2,-0.15,0.05,0.98,sideways
1596,0.06,0.03,0.2,-0.12,0.01,1.06,sideways
1597,0.05,0.04,0.16,-0.07,0,0.98,sideways
1598,0.07,0.03,0.43,-0.02,0.04,1.01,sideways
1599,0.06,0.05,0.65,0.07,-0.01,1,sideways
1600,0.07,0.03,0.69,0.17,-0.03,1.01,sideways
1601,0.06,0.04,0.06,0.15,-0.02,1.01,sideways
1602,0.05,0.02,-0.01,0.1,-0.01,1.02,sideways
1603,0.05,0.05,0.03,0.04,-0.01,1.02,sideways
1604,0.06,0.06,0.04,0.02,-0,1.03,sideways
1605,0.05,0.05,0.04,0.02,-0,1.03,sideways
1606,0.05,0.05,0.04,0.01,-0.01,1.03,sideways
1607,0.06,0.05,0.04,0.01,-0.01,1.03,sideways
1608,0.06,0.05,0.04,0.01,-0,1.03,sideways
1609,0.05,0.04,0.04,0.01,-0,1.03,sideways
1610,0.05,0.04,0.03,0.01,-0,1.03,sideways
1611,0.06,0.04,0.04,0.01,-0.01,1.02,sideways
1612,0.06,0.04,0.04,0.01,-0,1.03,sideways
1613,0.04,0.05,-0.27,0.05,-0,1.02,sideways
1614,0.05,0.06,0.55,0.12,0.01,1.02,sideways
1615,0.05,0.05,0.25,0.08,0,1.01,sideways
1616,0.05,0.05,-0.19,0.07,-0,1,sideways
1617,0.03,0.05,-0.38,0.12,-0.01,1,sideways
1618,0.06,0.03,-0.17,0.01,0.03,1.02,sideways
1619,0.07,0.01,-0.46,-0.12,-0,1.03,sideways
1620,0.06,0.03,0.06,-0.07,-0.02,1.04,sideways
1621,0.04,0.04,-0.48,-0.06,-0.02,1.01,sideways
1622,0.06,0.04,-0.21,-0.08,-0.03,1.02,sideways
1623,0.05,0.03,-0.4,-0.17,0.02,1.03,sideways
1624,0.05,0.04,-0.03,-0.13,0.02,1.03,sideways
1625,0.05,0.04,0.04,-0.03,0,1.03,sideways
1626,0.06,0.04,0.04,-0,-0,1.03,sideways
1627,0.06,0.04,0.03,0.01,0,1.03,sideways
1628,0.05,0.04,0.04,0.01,-0,1.03,sideways
1629,0.06,0.05,0.04,0.01,-0,1.03,sideways
1630,0.06,0.05,0.03,0.01,-0,1.03,sideways
1631,0.06,0.04,0.03,0.01,-0,1.02,sideways
1632,0.05,0.05,0.04,0.01,-0,1.03,sideways
1633,0.06,0.04,0.04,0.01,-0,1.03,sideways
1634,0.06,0.05,0.1,-0.03,0.07,1.04,sideways
1635,0.06,0.05,0.77,-0.09,0.02,1.04,sideways
1636,0.05,0.06,0.43,-0.15,0.02,1.01,sideways
1637,0.05,0.07,0.08,-0.09,0.03,1.01,sideways
1638,0.07,0.04,-0.06,-0.03,-0.01,1.05,sideways
1639,0.06,0.06,-0.04,-0.05,0,1.04,sideways
1640,0.06,0.05,0.45,-0.02,0.01,1.02,sideways
1641,0.08,0.05,0.66,0,-0.01,1.02,sideways
1642,0.06,0.03,0.32,0.05,-0.03,1.05,sideways
1643,0.07,0.04,0.49,0.16,-0.01,1.04,sideways
1644,0.06,0.02,0.53,0.17,-0.04,1.03,sideways
1645,0.05,0.05,-0.08,0.1,-0.02,1.02,sideways
1646,0.06,0.04,0.04,0.04,-0.01,1.03,sideways
1647,0.05,0.04,0.05,0.02,-0.01,1.03,sideways
1648,0.06,0.04,0.04,0.02,-0,1.02,sideways
1649,0.06,0.04,0.04,0.01,-0,1.03,sideways
1650,0.05,0.05,0.04,0.01,-0,1.03,sideways
1651,0.05,0.04,0.03,0.01,-0,1.03,sideways
1652,0.06,0.04,0.04,0.01,-0,1.03,sideways
1653,0.06,0.04,0.04,0.01,-0,1.03,sideways
1654,0.06,0.04,0.04,0.01,-0,1.03,sideways
1655,0.06,0.05,0.04,0.01,-0,1.03,sideways
1656,0.05,0.04,0.03,0.01,0,1.03,sideways
1657,0.05,0.04,0.04,0.01,-0,1.03,sideways
1658,0.03,0.05,-0.41,0.09,-0.03,1.03,sideways
1659,0.05,0.05,-0.29,0.1,-0.02,1.03,sideways
1660,0.05,0.04,-0.1,0.11,-0.01,1.02,sideways
1661,0.06,0.07,0.45,0.14,0.02,1.03,sideways
1662,0.01,0.04,-0.72,-0.02,0.21,1.03,sideways
1663,0.11,-0,-0.5,0.15,-0.14,1.04,sideways
1664,0.01,0.06,-0.23,0.03,0.05,1,sideways
1665,0.04,0.04,-0.8,-0.08,0,1.04,sideways
1666,0.04,0.04,-0.37,-0.1,0.01,1,sideways
1667,0.05,0.04,-0.04,-0.09,0.01,1.02,sideways
1668,0.06,0.05,0.11,-0.11,-0,1.03,sideways
1669,0.06,0.05,0.06,-0.07,-0,1.03,sideways
1670,0.06,0.05,0.04,-0.01,-0,1.03,sideways
1671,0.06,0.04,0.06,0.01,-0.01,1.03,sideways
1672,0.07,0.06,0.57,-0,0.01,1.02,sideways
1673,0.05,0.05,0.04,0.01,0,1.03,sideways
1674,0.06,0.05,0.03,0.01,-0,1.03,sideways
1675,0.06,0.05,0.03,0.01,-0,1.03,sideways
1676,0.05,0.04,0.05,0.01,0,1.03,sideways
1677,0.07,0.05,0.32,-0.04,0.01,1.03,sideways
1678,0.06,0.06,0.57,-0.06,-0.01,1.02,sideways
1679,0.05,0.05,0.42,-0.09,0,1.02,sideways
1680,0.05,0.06,0.26,-0.08,-0.03,1.05,sideways
1681,0.04,0.03,0.1,-0.03,-0,1.01,sideways
1682,0.05,0.04,0.36,-0.05,0.04,0.99,sideways
1683,0.05,0.05,0.76,-0.02,0.01,0.98,sideways
1684,0.09,-0.01,0.68,-0.02,-0.04,1.05,sideways
1685,0.06,0.02,0.35,0.04,-0.03,1.01,sideways
1686,0.06,0.01,0.65,0.19,-0.02,1.01,sideways
1687,0.1,0.01,0.43,0.28,-0.07,1.19,sideways
1688,0.05,0.04,-0.01,0.19,-0.01,1.08,sideways
1689,0.06,0.05,0.03,0.07,-0.01,1.05,sideways
1690,0.06,0.05,0.04,0.02,-0,1.03,sideways
1691,0.05,0.04,0.04,0.01,-0,1.03,sideways
1692,0.06,0.05,0.03,0.01,-0,1.03,sideways
1693,0.06,0.06,0.03,0.01,-0,1.03,sideways
1694,0.06,0.05,0.04,0.01,0,1.03,sideways
1695,0.06,0.05,0.04,0.01,-0,1.02,sideways
1696,0.06,0.04,0.03,0.01,-0,1.03,sideways
1697,0.06,0.04,0.02,-0,0.03,1.02,sideways
1698,0.05,0.04,0.04,0,0.01,1.03,sideways
1699,0.05,0.05,0.03,0.01,-0,1.02,sideways
1700,0.05,0.05,0.03,0.01,0,1.03,sideways
1701,0.05,0.05,0.03,0.01,-0.01,1.03,sideways
1702,0.04,0.04,0.03,0.01,-0,1.03,sideways
1703,0.05,0.03,0.03,0.02,-0,1.03,sideways
1704,0.05,0.05,0.03,0.01,-0,1.03,sideways
1705,0.05,0.05,0.04,0.01,0,1.03,sideways
1706,0.05,0.04,0.04,0.01,-0,1.02,sideways
1707,0.05,0.04,0.04,0.01,-0,1.03,sideways
1708,0.06,0.04,0.03,0.01,-0,1.03,sideways
1709,0.06,0.03,0.03,0.01,-0,1.03,sideways
1710,0.05,0.05,0.03,0.01,-0,1.03,sideways
