seqno,xdegs,ydegs,zdegs,xg,yg,zg,movement
445,0.12,-0.02,0.32,-0.01,0.02,1.02,90degRot
446,0.05,-0.95,0.51,-0.04,0.01,1.07,90degRot
447,0.03,-1.94,0.32,0.03,-0.01,1.05,90degRot
448,0.04,-2.7,0.09,0.02,-0,1.06,90degRot
449,-0.01,-3.93,0.01,0.07,-0.01,1.06,90degRot
450,-0.08,-4.96,-0.24,0.18,-0.01,1,90degRot
451,-0.22,-5.58,-0.49,0.27,-0.02,0.99,90degRot
452,-0.27,-5.51,-0.45,0.42,-0.01,0.87,90degRot
453,-0.33,-5.04,-0.42,0.51,-0.01,0.82,90degRot
454,-0.22,-4.25,-0.22,0.62,-0.01,0.75,90degRot
455,-0.04,-4.19,-0.02,0.64,-0.01,0.74,90degRot
456,0.01,-4.33,0.03,0.71,-0,0.66,90degRot
457,0.02,-4.82,0.04,0.76,-0,0.59,90degRot
458,-0.1,-4.62,-0.03,0.83,-0.03,0.48,90degRot
459,0.24,-3.62,0.13,0.9,-0.02,0.4,90degRot
460,0.24,-3.16,0.1,0.93,-0.02,0.33,90degRot
461,0.15,-2.7,0.06,0.95,-0.02,0.28,90degRot
462,-0.04,-2.72,0.02,0.95,-0,0.23,90degRot
463,-0.54,-3.32,-0.06,0.95,-0.01,0.15,90degRot
464,0.2,-2.06,0.08,1.02,-0.02,0.07,90degRot
465,0.13,-1.63,0.03,1,0,0.06,90degRot
466,-0.14,-1.54,0.04,0.99,-0.01,0.02,90degRot
467,0.12,-0.27,0.15,0.97,-0.04,0.13,90degRot
468,0.29,0.03,0.03,0.98,-0.02,0.04,90degRot
469,0.07,0.04,0.03,0.98,-0.02,0,90degRot
470,-0.08,0.19,-0.04,0.99,0,-0.02,90degRot
471,0.11,1.42,0.06,1.04,-0.01,-0.05,90degRot
472,-0.01,2.45,0.08,1.04,0.01,-0.02,90degRot
473,-0.06,3.35,0,1.02,0.01,0.03,90degRot
474,-0.28,4.52,0.02,1.03,0,0.08,90degRot
475,-0.11,5.31,-0.04,0.98,-0.02,0.17,90degRot
476,0.05,5.68,0.01,0.9,-0.02,0.3,90degRot
477,0.27,5.88,0.13,0.86,-0.01,0.4,90degRot
478,0.31,6.12,0.17,0.76,-0.02,0.55,90degRot
479,0.24,5.44,0.17,0.7,-0.03,0.65,90degRot
480,0.07,4.94,0.01,0.66,-0.02,0.71,90degRot
481,0.11,3.9,0.06,0.57,-0.01,0.81,90degRot
482,0.13,4.2,0.09,0.55,-0.01,0.82,90degRot
483,0.14,4.83,0.11,0.47,-0.01,0.86,90degRot
484,0.12,4.69,0.09,0.4,-0.01,0.89,90degRot
485,0.15,4.99,0.23,0.3,-0.01,0.92,90degRot
486,0.14,4.02,0.28,0.17,0,1,90degRot
487,0.18,3.25,0.62,0.1,0,1.04,90degRot
488,0.11,3.08,0.24,0.08,-0.02,1.01,90degRot
489,0.21,2.02,0.41,-0.03,0.02,1.09,90degRot
490,0.05,0.04,0.04,-0,0,1.04,90degRot
491,0.05,0.04,0.04,0.01,0,1.03,90degRot
492,0.06,0.04,0.04,0.01,-0,1.03,90degRot
493,0.11,-0.01,0.16,-0,0.01,1.04,90degRot
494,0.11,-1.17,0.52,-0.04,-0.01,1.09,90degRot
495,0,-2.35,0.17,0.02,-0.02,1.07,90degRot
496,-0.02,-2.89,-0.25,0.05,-0.02,1.06,90degRot
497,-0.08,-3.76,-0.44,0.11,-0.01,1.04,90degRot
498,-0.07,-4.73,-0.2,0.16,-0,1.05,90degRot
499,-0.14,-5.58,-0.32,0.26,0.01,0.98,90degRot
500,-0.12,-6.31,-0.16,0.41,-0.01,0.87,90degRot
501,-0.28,-5.9,-0.32,0.52,-0.01,0.81,90degRot
502,-0.15,-5.63,-0.12,0.65,-0.01,0.71,90degRot
503,-0,-4.76,0.01,0.71,-0.01,0.66,90degRot
504,-0.23,-4.97,-0.12,0.77,-0,0.59,90degRot
505,-0.69,-6.05,-0.28,0.83,-0.01,0.46,90degRot
506,-0.68,-6.02,-0.17,0.91,-0.02,0.28,90degRot
507,-0,-4.51,0.03,1.02,-0.02,0.21,90degRot
508,0.43,-2.48,0.1,0.99,-0.04,0.14,90degRot
509,0.39,-1.94,0.07,1.01,-0,0.11,90degRot
510,0.29,-1.7,0.03,0.99,-0.01,0.08,90degRot
511,-0.03,-1.81,0.01,0.98,-0,0.05,90degRot
512,0.03,-0.32,0.3,1.54,0,-0.24,90degRot
513,0.31,0.06,0.03,1.15,-0.01,-0.09,90degRot
514,0.07,0.03,0.04,1.03,-0.01,-0.03,90degRot
515,0.05,0.07,0.04,1,-0.01,-0.01,90degRot
516,-0.02,0.24,-0.03,0.99,-0.01,0,90degRot
517,0.18,1.59,0.05,1.02,-0.01,-0.01,90degRot
518,0.44,2.6,0.04,1,-0.05,0.01,90degRot
519,0.5,3.44,0.05,1,-0.03,0.06,90degRot
520,0.05,3.83,0.03,0.99,0,0.11,90degRot
521,0.01,4.63,0.03,0.95,0.01,0.18,90degRot
522,-0.01,5.24,0.01,0.92,-0.01,0.25,90degRot
523,0.2,5.92,0.1,0.86,-0.02,0.39,90degRot
524,0.45,5.2,0.26,0.79,-0,0.52,90degRot
525,0.38,4.94,0.25,0.75,-0.01,0.59,90degRot
526,0.19,5,0.11,0.69,-0.02,0.68,90degRot
527,0.24,4.92,0.2,0.61,-0.01,0.76,90degRot
528,0.26,4.72,0.28,0.57,-0.01,0.79,90degRot
529,0.34,4.86,0.45,0.49,-0.01,0.85,90degRot
530,0.12,4.77,0.1,0.38,-0.01,0.92,90degRot
531,0.2,4.13,0.32,0.29,-0.01,0.97,90degRot
532,0.15,3.86,0.3,0.23,-0.01,0.98,90degRot
533,0.09,3.22,0.07,0.12,0,1.04,90degRot
534,0.1,2.06,0.22,0.11,0,1.04,90degRot
535,0.1,2.24,0.13,0.1,-0.01,1,90degRot
536,0.07,2.9,-0.44,0.03,-0.01,1,90degRot
537,0.05,0.01,0.23,0.09,-0.07,1.01,90degRot
538,0.05,0.05,0.03,0.03,-0.03,1.02,90degRot
539,0.07,0.03,0.09,0.02,-0,1.02,90degRot
540,0.05,-0.24,0.08,-0.03,0,1.09,90degRot
541,0.05,-1.77,0.42,-0.06,-0,1.11,90degRot
542,0.05,-2.95,0.29,0.02,-0.01,1.07,90degRot
543,-0.01,-3.31,-0.11,0.08,-0.02,1.03,90degRot
544,-0.01,-3.74,-0.02,0.15,-0,1.03,90degRot
545,-0.09,-4,-0.29,0.24,-0,0.97,90degRot
546,-0.14,-4.89,-0.29,0.27,-0,0.99,90degRot
547,-0.27,-6.53,-0.41,0.38,-0.02,0.91,90degRot
548,-0.47,-6.41,-0.54,0.52,0.01,0.8,90degRot
549,-0.36,-6.96,-0.28,0.61,0.01,0.71,90degRot
550,-0.11,-6.06,-0.05,0.75,-0.01,0.58,90degRot
551,-0.01,-5.05,0.03,0.85,-0.01,0.47,90degRot
552,-0.12,-4.29,-0.02,0.92,-0.01,0.38,90degRot
553,-0.49,-4.02,-0.11,0.92,0,0.3,90degRot
554,-0.77,-3.89,-0.14,0.98,-0.03,0.23,90degRot
555,-0.38,-3.23,-0.02,0.97,-0.02,0.17,90degRot
556,-0.11,-2.32,0.03,1.05,-0.02,0.1,90degRot
557,0.06,-1.82,0.03,0.99,-0.03,0.07,90degRot
558,-0.21,-2.34,0.07,1.02,-0.02,0.02,90degRot
559,0.39,-0,0.04,1,-0.01,0,90degRot
560,0.34,0.02,0.03,0.99,-0.01,-0,90degRot
561,0.05,0.06,0.03,0.99,-0.01,-0,90degRot
562,0.05,0.26,-0.05,0.99,-0.01,-0.01,90degRot
563,0.4,1.33,0.06,1.04,-0.02,-0.02,90degRot
564,0.7,2.74,0.06,1.05,-0.01,-0.01,90degRot
565,0.5,3.39,0.05,1.01,-0.02,0.04,90degRot
566,0.44,4.31,0.11,1.02,-0,0.08,90degRot
567,0.31,5.07,0.08,0.96,-0.02,0.21,90degRot
568,0.34,5.27,0.12,0.91,-0.02,0.31,90degRot
569,0.21,5.89,0.09,0.87,-0.01,0.4,90degRot
570,0.11,5.88,0.03,0.8,-0.01,0.51,90degRot
571,0.1,5.73,0.04,0.73,-0.01,0.61,90degRot
572,0.1,5.29,0.03,0.62,-0.01,0.74,90degRot
573,0.13,4.71,0.06,0.58,-0.01,0.79,90degRot
574,0.22,5.27,0.23,0.52,0,0.81,90degRot
575,0.18,5.53,0.19,0.42,-0.01,0.87,90degRot
576,0.18,5.61,0.22,0.33,-0.01,0.91,90degRot
577,0.06,5.53,-0.16,0.2,-0.01,0.97,90degRot
578,0.11,4.1,0.17,0.07,0.02,1.05,90degRot
579,0.1,3.09,0.47,0.03,-0.01,1.05,90degRot
580,0.09,0.03,0.46,-0.05,0.05,1.05,90degRot
581,0.06,0.04,0.02,-0,0.01,1.03,90degRot
582,0.05,0.05,0.04,0,0,1.03,90degRot
583,0.07,0.02,-0.02,0,-0.01,1.03,90degRot
584,0.16,-0.01,0.11,-0.01,0.01,1.03,90degRot
585,0.09,-0.83,0.34,-0.02,0,1.05,90degRot
586,0.05,-1.98,0.26,-0.03,0,1.07,90degRot
587,0.02,-2.9,-0.04,0.02,-0.02,1.06,90degRot
588,0,-3.6,-0.1,0.07,-0.01,1.04,90degRot
589,-0.05,-4.59,-0.14,0.17,0,1.01,90degRot
590,-0.1,-4.85,-0.25,0.27,-0.01,0.96,90degRot
591,-0.05,-5.31,-0.04,0.36,-0.03,0.95,90degRot
592,-0.13,-5.54,-0.17,0.49,-0.01,0.84,90degRot
593,-0.03,-5.47,-0.01,0.55,-0.01,0.8,90degRot
594,-0.38,-6.14,-0.3,0.64,-0.01,0.7,90degRot
595,-0.68,-6.24,-0.42,0.75,-0.01,0.58,90degRot
596,-1.67,-7.94,-0.72,0.83,0.01,0.44,90degRot
597,-1.58,-7.36,-0.44,0.89,-0,0.32,90degRot
598,-0.25,-4.96,-0,1.12,-0.05,0.16,90degRot
599,0.84,-2.12,0.09,1.07,-0.03,0.1,90degRot
600,0.44,-1.33,0.04,1.02,-0.01,0.05,90degRot
601,0.09,-1.17,0.03,1,-0.01,0.03,90degRot
602,0.07,-1.06,0.03,0.99,-0.02,0.01,90degRot
603,0.4,0.02,0.01,0.98,-0.01,-0.03,90degRot
604,0.05,0.05,0.03,0.99,-0.01,-0.01,90degRot
605,0.06,0.06,0.03,0.99,-0.02,-0.01,90degRot
606,0.06,0.15,0.01,0.99,-0.02,-0.01,90degRot
607,0.62,1.26,0,1.03,-0.01,-0.03,90degRot
608,0.53,2.35,0.04,1.03,-0,-0.02,90degRot
609,0.64,3.43,0.07,1.03,-0.02,0.01,90degRot
610,0.24,3.78,0.04,0.99,-0.01,0.1,90degRot
611,0.45,4.28,0.14,0.97,-0.01,0.17,90degRot
612,0.42,5.14,0.16,0.96,-0.01,0.25,90degRot
613,0.24,5.62,0.09,0.89,-0.01,0.35,90degRot
614,0.43,6.02,0.22,0.84,-0.01,0.45,90degRot
615,0.13,6.32,0.04,0.75,-0.01,0.57,90degRot
616,0.12,5.7,0.07,0.66,-0.01,0.69,90degRot
617,0.46,5.61,0.47,0.59,-0.01,0.76,90degRot
618,0.55,5.74,0.73,0.53,-0.01,0.8,90degRot
619,0.37,6.02,0.56,0.43,-0.01,0.86,90degRot
620,0.16,6.34,0.15,0.3,-0.01,0.93,90degRot
621,0.14,5.59,0.23,0.18,0,0.99,90degRot
622,0.13,4.85,0.12,0.02,-0.02,1.05,90degRot
623,0.16,0.59,0.39,-0.02,-0.03,1.11,90degRot
624,0.06,0.1,-0.14,-0.01,-0.01,1.05,90degRot
625,0.08,0.24,-0,0.02,0,1.02,90degRot
626,-0.37,0.15,-0.38,0,-0.07,1.08,90degRot
627,0.03,0.06,-0.36,0.01,-0.01,1.05,90degRot
628,0.06,0.04,0.03,0,-0.01,1.03,90degRot
629,0.11,0,0.04,-0.03,-0.01,1.04,90degRot
630,0.17,-0.18,0.45,-0.06,0.01,1.09,90degRot
631,0.07,-1.96,0.31,-0.04,-0,1.09,90degRot
632,-0.03,-3.75,0.18,-0.03,0.01,1.1,90degRot
633,-0.13,-4.79,-0.46,0.11,-0.03,1.02,90degRot
634,-0.15,-5.01,-0.43,0.2,-0.01,0.98,90degRot
635,-0.07,-5.31,-0.14,0.3,-0.01,0.95,90degRot
636,-0.23,-5.51,-0.34,0.44,0.01,0.85,90degRot
637,-0.25,-5.61,-0.28,0.51,-0,0.82,90degRot
638,-0.62,-5.97,-0.59,0.61,-0,0.74,90degRot
639,-0.82,-6.3,-0.6,0.7,-0,0.64,90degRot
640,-1.25,-6.63,-0.66,0.8,-0,0.48,90degRot
641,-1.39,-5.84,-0.52,0.85,0,0.38,90degRot
642,-1.03,-5.06,-0.24,0.98,-0.02,0.24,90degRot
643,0.07,-2.72,0.05,1.02,-0.01,0.17,90degRot
644,0.24,-1.68,0.05,1.01,-0.02,0.14,90degRot
645,0.18,-1.06,0.03,1,-0.01,0.12,90degRot
646,-0.18,-1.2,0.02,0.97,-0.01,0.12,90degRot
647,-0.1,-1.06,0.02,0.98,-0.03,0.09,90degRot
648,-0.23,-1.61,0.04,0.96,-0.03,0.05,90degRot
649,-0.29,-2,0.04,0.96,-0.02,0.01,90degRot
650,0.11,0.05,0.03,0.98,-0.03,-0.01,90degRot
651,0.06,0.04,0.03,0.98,-0.02,-0,90degRot
652,0.06,0.06,0.04,0.98,-0.02,-0,90degRot
653,0.09,0.3,0.04,1.03,0,-0.04,90degRot
654,1.1,2.15,0.04,1.04,-0.01,-0.01,90degRot
655,0.98,3.25,0.07,1.01,-0.01,0.01,90degRot
656,1.21,4.02,0.15,0.99,-0.01,0.07,90degRot
657,0.56,4.19,0.13,0.98,-0.01,0.15,90degRot
658,0.23,4.78,0.06,0.95,-0.01,0.22,90degRot
659,0.09,5,0.04,0.9,-0.01,0.33,90degRot
660,0.1,5.15,0.05,0.88,-0.02,0.42,90degRot
661,0.11,4.68,0.03,0.79,-0.02,0.54,90degRot
662,0.13,4.46,0.06,0.76,-0.02,0.61,90degRot
663,0.19,4.46,0.12,0.7,0.01,0.68,90degRot
664,0.12,4.04,0.07,0.65,-0.01,0.74,90degRot
665,0.3,4.51,0.3,0.58,-0,0.78,90degRot
666,0.41,4.85,0.52,0.53,0,0.82,90degRot
667,0.43,4.43,0.69,0.42,0,0.91,90degRot
668,0.43,4.66,0.88,0.35,0.01,0.91,90degRot
669,0.35,4.41,0.84,0.25,-0.01,0.96,90degRot
670,0.25,3.7,0.76,0.17,-0.01,1.02,90degRot
671,0.15,3.62,0.29,0.11,-0.02,1.02,90degRot
672,0.09,2.55,0.09,0.04,0,1.06,90degRot
673,-0.3,0.3,-0.04,-0.23,-0.08,1.22,90degRot
674,0.05,0.04,0.03,-0.06,-0.03,1.09,90degRot
675,0.04,0.05,0.04,-0.01,-0.01,1.05,90degRot
676,0.05,0.04,0.04,0,-0.01,1.04,90degRot
677,0.12,-0.01,0.15,-0.02,0.02,1.03,90degRot
678,0.06,-0.8,0.27,-0.02,-0,1.03,90degRot
679,0.07,-1.44,0.04,-0.02,-0.02,1.06,90degRot
680,-0.01,-2.42,-0.22,-0,0,1.05,90degRot
681,0.03,-2.63,-0.01,0.07,-0.01,1.04,90degRot
682,-0.05,-4.05,-0.16,0.1,0.02,1.06,90degRot
683,-0.05,-6.45,-0.1,0.17,0,1.04,90degRot
684,0.01,-6.76,0.08,0.33,0.01,0.93,90degRot
685,-0.08,-6.98,-0.06,0.47,-0.01,0.82,90degRot
686,-0.39,-6.42,-0.36,0.62,-0.01,0.71,90degRot
687,-0.44,-6.31,-0.3,0.7,-0.01,0.63,90degRot
688,-0.53,-5.58,-0.3,0.8,-0.02,0.54,90degRot
689,-0.52,-4.99,-0.2,0.86,-0.02,0.42,90degRot
690,-0.5,-4.83,-0.13,0.95,-0,0.29,90degRot
691,-0.5,-3.47,-0.09,0.99,0.01,0.21,90degRot
692,-0.19,-2.3,-0.01,1.01,-0.01,0.17,90degRot
693,0.09,-1.56,0.04,1,-0.02,0.13,90degRot
694,-0.04,-1.22,0.04,0.99,-0.01,0.13,90degRot
695,-0.18,-1.49,0.01,0.96,-0.02,0.1,90degRot
696,-0.12,-2.11,0.04,0.99,-0.02,0.06,90degRot
697,-0.07,-1.46,0.03,1,-0.01,0.03,90degRot
698,0.05,-0,0.04,0.97,-0.01,0.04,90degRot
699,0.05,0.04,0.03,0.98,-0.01,0.01,90degRot
700,0.05,0.1,0.02,0.98,-0.02,0,90degRot
701,0.07,0.83,0.04,1.02,-0.02,-0.03,90degRot
702,0.28,2.25,0.06,1.04,-0.02,-0.03,90degRot
703,0.34,3.63,0.04,1.03,-0.01,-0.01,90degRot
704,0.15,4.66,0.03,0.99,0.01,0.08,90degRot
705,0.42,4.77,0.13,0.98,-0.01,0.15,90degRot
706,0.49,5.55,0.18,0.93,-0.02,0.29,90degRot
707,0.14,6.31,0.05,0.87,-0.02,0.39,90degRot
708,0.37,6.1,0.2,0.79,-0.01,0.51,90degRot
709,0.1,5.47,0.02,0.71,-0.01,0.63,90degRot
710,0.21,4.45,0.15,0.64,0.01,0.73,90degRot
711,0.24,4.39,0.23,0.59,-0.01,0.79,90degRot
712,0.1,4.42,0.04,0.57,-0.01,0.79,90degRot
713,0.2,5.2,0.22,0.49,0.01,0.83,90degRot
714,0.21,6.29,0.28,0.41,-0.01,0.86,90degRot
715,0.05,6.02,-0.2,0.22,-0.01,0.99,90degRot
716,0.07,4.62,-0.14,0.12,0,1.02,90degRot
717,0.1,3.65,0.09,0.03,0.01,1.06,90degRot
718,0.02,0.1,0.27,-0.02,0.06,0.97,90degRot
719,0.04,0.05,0,0,0.01,1.01,90degRot
720,0.05,0.04,0,0,0,1.02,90degRot
721,0.08,0.02,0.01,-0.01,-0.01,1.03,90degRot
722,0.04,-0.59,0.14,-0.08,0.01,1.1,90degRot
723,0.05,-2.21,0.4,-0.02,-0.01,1.09,90degRot
724,0.03,-2.4,-0.02,0.04,0.02,1.03,90degRot
725,0,-3.21,-0.08,0.03,0,1.07,90degRot
726,0.03,-4.29,0.09,0.13,0.01,1.03,90degRot
727,-0,-4.44,0.04,0.21,-0,1,90degRot
728,-0.06,-4.8,-0.1,0.3,-0,0.97,90degRot
729,-0.07,-5.7,-0.08,0.42,-0.02,0.9,90degRot
730,0.02,-5.81,0.06,0.51,-0.01,0.83,90degRot
731,-0.01,-5.75,0.01,0.63,-0.01,0.72,90degRot
732,0.01,-5.42,0.04,0.72,-0.01,0.64,90degRot
733,-0,-5.27,0.02,0.78,-0.01,0.56,90degRot
734,-0.62,-5.94,-0.26,0.8,-0,0.45,90degRot
735,-0.63,-5.16,-0.16,0.93,-0,0.31,90degRot
736,-0.54,-4.82,-0.09,0.92,-0.02,0.23,90degRot
737,-0.72,-4.48,-0.03,0.95,-0.01,0.1,90degRot
738,0.02,-3.45,0.03,1.03,-0.04,0.05,90degRot
739,1.38,-0.12,-0.01,1.07,-0.04,0.07,90degRot
740,0.6,0.03,0.02,1.01,-0.01,-0,90degRot
741,0.06,0.08,0.03,0.99,-0.02,-0,90degRot
742,-0.17,0.14,-0,0.99,-0.01,-0.01,90degRot
743,0.18,1.07,0.11,0.99,-0.05,-0.01,90degRot
744,0.57,2.02,0.04,1.03,-0.03,-0.01,90degRot
745,0.64,2.79,0.07,1.03,-0.02,0.02,90degRot
746,0.59,3.11,0.09,1,-0.01,0.09,90degRot
747,0.33,3.86,0.06,0.99,-0.03,0.13,90degRot
748,0.39,4.71,0.12,0.97,-0.01,0.2,90degRot
749,0.13,5.36,0.04,0.94,-0.02,0.31,90degRot
750,0.04,5.7,0,0.86,-0.01,0.42,90degRot
751,0.07,5.87,0.01,0.78,-0.01,0.54,90degRot
752,0.07,5.42,0.01,0.73,-0.01,0.63,90degRot
753,0.1,5.27,0.04,0.67,-0.02,0.69,90degRot
754,-0.32,6.21,-0.55,0.6,-0.02,0.73,90degRot
755,-0.15,6.35,-0.43,0.5,0.01,0.82,90degRot
756,0.16,6.97,0.11,0.35,-0.02,0.88,90degRot
757,-0.01,6.26,-0.45,0.19,-0.01,0.98,90degRot
758,0.3,4.88,0.62,0.04,0,1.05,90degRot
759,0.03,3.09,0.45,-0,-0.01,1.06,90degRot
760,0.08,0.01,0.24,0.02,-0.01,1.08,90degRot
761,0.07,0.02,0.06,0.01,-0.01,1.04,90degRot
762,0.05,0.04,0.03,0.01,-0.01,1.04,90degRot
763,0.13,-0.02,0.28,-0.01,0,1.05,90degRot
764,0.02,-1.84,0.19,-0.03,-0.02,1.09,90degRot
765,-0.03,-3.45,-0,0,-0.01,1.08,90degRot
766,-0.01,-3.76,-0.08,0.09,-0.01,1.03,90degRot
767,-0.03,-4.5,-0.12,0.18,-0.01,1.01,90degRot
768,0.01,-4,0.04,0.26,-0.01,0.98,90degRot
769,0.03,-5.05,0.07,0.32,-0.01,0.96,90degRot
770,-0.02,-6.43,0.02,0.39,-0.01,0.91,90degRot
771,-0.01,-6.24,0.04,0.53,-0.01,0.8,90degRot
772,-0.03,-6.57,0.01,0.65,-0.01,0.68,90degRot
773,-0.01,-6.27,0.03,0.74,-0.02,0.58,90degRot
774,0.02,-5.98,0.03,0.83,-0.02,0.46,90degRot
775,0.03,-5.5,0.03,0.9,-0.02,0.33,90degRot
776,-0.23,-4.69,-0.02,0.97,-0.01,0.2,90degRot
777,-0.2,-3.27,-0.01,1.03,0,0.16,90degRot
778,-0.06,-1.83,0.03,1.02,-0.01,0.1,90degRot
779,-0.27,-1.75,0.01,0.97,-0,0.08,90degRot
780,-0.49,-2.36,0.03,0.98,-0.01,0.06,90degRot
781,0.55,-0.22,0.02,0.89,-0.02,0.23,90degRot
782,0.4,0.03,0.02,0.96,-0.01,0.06,90degRot
783,0.05,0.06,0.03,0.98,-0.02,0.01,90degRot
784,-0.01,0.19,-0.03,0.98,-0.01,-0,90degRot
785,0.44,1.92,0.07,1.08,-0.1,-0.04,90degRot
786,0.83,3.81,0.11,1.05,-0,-0.01,90degRot
787,0.36,4.49,0.07,1.02,-0.01,0.04,90degRot
788,0.5,5.58,0.12,0.99,-0.02,0.13,90degRot
789,0.36,5.99,0.11,0.91,0.01,0.27,90degRot
790,0.19,6.06,0.08,0.86,-0.01,0.39,90degRot
791,-0,5.97,-0.06,0.79,-0.03,0.52,90degRot
792,-0.01,5.66,-0.06,0.74,-0.03,0.6,90degRot
793,0.05,6.4,-0.02,0.65,-0.01,0.68,90degRot
794,0.07,5.72,-0.01,0.52,-0,0.81,90degRot
795,0.11,4.95,0.07,0.46,-0.01,0.87,90degRot
796,0.16,5.08,0.16,0.38,-0.03,0.89,90degRot
797,-0.02,3.93,-0.31,0.26,-0.01,1.01,90degRot
798,0.05,3.35,-0.13,0.24,-0.02,0.97,90degRot
799,-0,4.28,-0.52,0.17,-0.02,0.98,90degRot
800,0.07,3.31,-0.12,0.03,0.01,1.09,90degRot
801,0.09,0.99,0.46,-0.01,-0.01,1.1,90degRot
802,0.05,0.62,0.1,0.01,-0.01,1.05,90degRot
803,0.03,0.08,0.04,0.02,-0.01,1.04,90degRot
804,0.06,0.04,0.04,0.01,-0.01,1.03,90degRot
805,0.1,0,0.13,0,0.01,1.02,90degRot
806,0.25,-0.1,0.45,-0.04,-0.01,1.05,90degRot
807,0.04,-2.62,0.3,-0.05,-0.02,1.1,90degRot
808,0.01,-5.11,0.08,-0.03,-0.01,1.13,90degRot
809,-0.09,-6.84,-0.18,0.12,-0.03,1.02,90degRot
810,-0.19,-6.47,-0.35,0.29,0,0.92,90degRot
811,0.01,-6.21,0.04,0.42,-0,0.85,90degRot
812,0.03,-5.8,0.09,0.56,-0,0.77,90degRot
813,0.05,-5.43,0.08,0.63,-0.01,0.72,90degRot
814,-0.01,-5.6,0.02,0.71,-0.02,0.63,90degRot
815,-0.09,-5.59,-0.03,0.78,0.02,0.52,90degRot
816,-0.83,-6.05,-0.34,0.83,0.01,0.42,90degRot
817,-1.05,-5.92,-0.3,0.93,-0,0.29,90degRot
818,-0.61,-4.54,-0.07,0.97,-0,0.16,90degRot
819,-0.37,-2.91,-0.01,1.01,-0,0.1,90degRot
820,-0.22,-2.16,0.03,0.99,-0.01,0.06,90degRot
821,0.09,-2.23,0.03,0.98,-0.03,0.04,90degRot
822,1.01,0.06,-0,1.02,0,-0.05,90degRot
823,0.58,0.03,0.02,1,0.01,-0.03,90degRot
824,0.06,0.07,0.04,0.99,0,-0.02,90degRot
825,-0.08,0.32,0.06,1.04,-0.02,-0.06,90degRot
826,0.55,2.15,0.11,1.03,-0.01,-0.03,90degRot
827,0.5,3.25,0.05,1.04,-0,0,90degRot
828,0.58,3.69,0.13,0.98,-0.01,0.08,90degRot
829,0.23,3.94,0.05,0.99,0.01,0.14,90degRot
830,0.12,4.69,0.05,0.96,-0.01,0.22,90degRot
831,0.14,5.08,0.05,0.93,-0,0.31,90degRot
832,0.15,5.55,0.05,0.88,-0,0.4,90degRot
833,0.22,6.24,0.11,0.83,-0.01,0.48,90degRot
834,0.4,7.31,0.28,0.74,-0.01,0.57,90degRot
835,0.12,6.78,0.04,0.61,-0,0.71,90degRot
836,0.31,6.38,0.34,0.49,0,0.8,90degRot
837,0.01,5.23,-0.16,0.36,-0.03,0.93,90degRot
838,0.02,3.7,-0.11,0.29,-0.01,0.99,90degRot
839,0.15,2.93,0.27,0.25,-0.01,0.98,90degRot
840,0.16,3.5,0.3,0.24,-0.01,0.96,90degRot
841,0.13,4.06,0.26,0.15,-0.02,1.01,90degRot
842,0.11,3.13,0.34,0.08,-0,1.03,90degRot
843,0.08,2.8,0.14,0.03,-0.01,1.04,90degRot
844,0.06,0.03,0.05,0.04,-0,1.01,90degRot
845,0.05,0.04,0.02,0.02,-0,1.02,90degRot
846,0.06,0.04,0.02,0.01,-0,1.03,90degRot
847,0.07,-0.6,0.22,-0.04,-0,1.07,90degRot
848,0.02,-2.54,0.23,-0.04,0,1.08,90degRot
849,0.01,-2.86,-0.03,0.08,-0.01,1.02,90degRot
850,-0.02,-2.9,-0.04,0.09,0,1.04,90degRot
851,0.02,-4.17,0.04,0.15,-0,1.03,90degRot
852,-0.01,-4.37,0.01,0.25,-0.01,0.98,90degRot
853,-0.06,-5.06,-0.1,0.28,-0,0.99,90degRot
854,-0.11,-6.42,-0.12,0.41,-0,0.88,90degRot
855,-0.08,-6.4,-0.05,0.53,-0,0.79,90degRot
856,-0.25,-6.76,-0.18,0.63,0,0.69,90degRot
857,-0.96,-7.51,-0.57,0.75,0.01,0.54,90degRot
858,-0.35,-5.62,-0.13,0.9,-0.02,0.42,90degRot
859,0.08,-4.26,0.04,0.93,-0.04,0.31,90degRot
860,0.07,-3.38,0.05,0.98,-0.02,0.24,90degRot
861,0.03,-2.64,0.05,0.97,-0,0.19,90degRot
862,-0.25,-2.68,-0.02,0.96,-0.03,0.15,90degRot
863,-0.24,-2.03,0.03,0.99,-0.02,0.11,90degRot
864,0.02,-2.35,0.05,0.96,-0,0.05,90degRot
865,-0.28,-2,0.04,1,-0.01,0,90degRot
866,0.35,0.04,0.04,1,-0.01,-0.02,90degRot
867,0.06,0.06,0.04,0.99,-0.02,-0,90degRot
868,0.05,0.08,0.03,0.99,-0.02,-0.01,90degRot
869,-0.05,0.47,0.04,1.04,-0.02,-0.04,90degRot
870,0.12,2.02,0.11,1.04,-0.02,-0.04,90degRot
871,0.14,3.03,0.04,1.02,-0.01,0.01,90degRot
872,-0.18,3.68,0.01,1.01,-0,0.07,90degRot
873,-0.07,4.15,-0.02,0.97,-0,0.14,90degRot
874,-0.16,3.86,-0.06,0.94,-0.01,0.24,90degRot
875,-0.33,4.26,-0.12,0.94,-0.03,0.31,90degRot
876,-0.05,5.34,-0.04,0.91,-0.03,0.38,90degRot
