seqno,xdegs,ydegs,zdegs,xg,yg,zg,movement
1283,0.11,0.03,0.04,-0.03,-0.01,1.06,UpDown
1284,0.15,0.09,0.01,-0.02,-0.01,1.12,UpDown
1285,0.43,0.06,0.05,-0.03,-0.01,1.15,UpDown
1286,0.59,0.08,0.1,-0.03,0,1.12,UpDown
1287,0.43,0.27,-0.04,-0.01,0.02,1.09,UpDown
1288,0.46,0.61,-0.05,-0.02,0.03,1.09,UpDown
1289,0.57,0.39,0.02,-0.05,0.03,1.07,UpDown
1290,0.61,-0.03,0.02,-0.04,0.05,1.02,UpDown
1291,0.57,0.62,0.11,-0.06,0.05,1.06,UpDown
1292,0.77,-0.31,0.2,-0.08,0.07,1.02,UpDown
1293,0.6,-0.03,0.25,-0.07,0.06,1.02,UpDown
1294,0.58,0,0.22,-0.05,0.1,0.98,UpDown
1295,0.44,-0.34,0.23,-0.04,0.11,0.94,UpDown
1296,0.4,-0.07,0.1,-0.04,0.1,0.96,UpDown
1297,0.2,-0.24,0.1,-0.03,0.12,0.93,UpDown
1298,0.09,0.11,0.13,-0.02,0.13,0.92,UpDown
1299,-0.15,0.06,0.03,-0.01,0.13,0.94,UpDown
1300,-0.21,0,0.06,-0.02,0.12,0.99,UpDown
1301,-0.3,0.25,0.01,-0.01,0.11,0.99,UpDown
1302,-0.11,0.02,0.06,-0.04,0.11,1,UpDown
1303,-0.3,0.11,0.03,-0.03,0.1,0.99,UpDown
1304,-0.3,-0.17,0.05,-0.03,0.1,0.96,UpDown
1305,-0.31,-0.06,0,-0.02,0.09,0.99,UpDown
1306,-0.34,0.04,-0.01,-0.02,0.08,0.98,UpDown
1307,-0.46,-0.15,-0.02,-0.01,0.07,0.98,UpDown
1308,-0.37,0.1,-0.1,-0.03,0.05,1.05,UpDown
1309,-0.31,0.24,-0.12,-0.01,0.06,1,UpDown
1310,-0.35,-0.06,-0.11,-0.03,0.05,1.02,UpDown
1311,-0.29,0.01,-0.06,-0.04,0.03,1.08,UpDown
1312,-0.03,0.08,0.09,-0.04,0.03,1.06,UpDown
1313,-0.16,-0.16,0.11,-0.04,0.03,1.08,UpDown
1314,-0.2,-0.08,0.14,-0.04,0.01,1.11,UpDown
1315,0,0.04,0.11,-0.02,0.02,1.06,UpDown
1316,-0.31,-0.11,0.09,-0.02,0.01,1.08,UpDown
1317,-0.15,0.17,0.07,-0.01,0.02,1.06,UpDown
1318,-0.07,-0.09,0.03,-0.02,0.01,1.04,UpDown
1319,-0.02,0.03,0.03,0,0,1.06,UpDown
1320,-0.11,0.07,0,-0.02,0,1.07,UpDown
1321,0.12,0.06,0.03,-0.01,0,1.06,UpDown
1322,0.08,0.06,0.02,-0.03,0,1.06,UpDown
1323,0.09,0.03,0.04,-0.01,0,1.04,UpDown
1324,0.11,0.08,0,-0.01,0,1.07,UpDown
1325,0.2,0.21,-0.03,-0.02,0,1.12,UpDown
1326,0.33,0.22,0.02,-0.03,0,1.1,UpDown
1327,0.21,0.45,0,-0.01,0.01,1.06,UpDown
1328,0.01,0.54,0.09,-0.01,0,1.08,UpDown
1329,0.28,0.52,0.02,-0.03,0,1.12,UpDown
1330,0.73,0.08,0.09,-0.08,0.01,1.09,UpDown
1331,0.71,-0.15,0.16,-0.06,0.03,1.02,UpDown
1332,0.41,0.13,0.11,-0.06,0.03,1.04,UpDown
1333,0.84,0.16,0.11,-0.07,0.04,1.04,UpDown
1334,0.68,0.27,0.06,-0.04,0.07,1,UpDown
1335,0.74,-0.06,0.09,-0.05,0.09,0.98,UpDown
1336,0.49,0.1,0.01,-0.05,0.1,0.96,UpDown
1337,0.37,0.14,0,-0.07,0.11,0.98,UpDown
1338,0.31,-0.1,0.1,-0.06,0.13,0.94,UpDown
1339,0.19,0.1,0.07,-0.06,0.14,0.96,UpDown
1340,0.02,-0.21,0.06,-0.07,0.13,0.96,UpDown
1341,-0.13,0.29,0.06,-0.06,0.12,1,UpDown
1342,0.06,-0.16,0.07,-0.05,0.12,0.98,UpDown
1343,-0.2,-0.16,0.08,-0.04,0.11,0.96,UpDown
1344,-0.34,0.11,0.03,-0.05,0.11,0.98,UpDown
1345,-0.27,-0.37,0.09,-0.05,0.11,0.99,UpDown
1346,-0.26,-0.05,0.12,-0.06,0.1,1.01,UpDown
1347,-0.34,-0.48,0.14,-0.04,0.1,0.98,UpDown
1348,-0.21,-0.26,0.15,-0.03,0.09,0.97,UpDown
1349,-0.46,-0.01,0.04,-0.02,0.08,0.98,UpDown
1350,-0.64,-0.28,-0.04,-0.02,0.06,1,UpDown
1351,-0.5,0.37,-0.07,-0.01,0.03,1.02,UpDown
1352,-0.39,-0.31,-0.02,-0.04,0.02,1.05,UpDown
1353,-0.18,0.1,-0.08,-0.01,0.02,1.04,UpDown
1354,-0.48,-0.07,-0.11,-0.02,0,1.08,UpDown
1355,-0.24,-0.02,-0.03,0,0,1.09,UpDown
1356,-0.05,-0.05,0.02,-0.03,-0.01,1.1,UpDown
1357,-0.19,-0.32,0.14,-0.01,0.01,1.02,UpDown
1358,-0.31,-0.13,0.07,0,-0.01,1.02,UpDown
1359,-0.36,0.19,-0.01,0.01,-0.02,1.09,UpDown
1360,0.15,-0.04,0.03,0,-0.03,1.1,UpDown
1361,0.03,0.01,0,0.01,-0.03,1.08,UpDown
1362,0.22,-0.03,0.08,0,-0.01,1.06,UpDown
1363,0.11,0.01,0.09,-0.01,-0.01,1.06,UpDown
1364,0.11,-0.08,0.08,0.02,0.01,1.02,UpDown
1365,0.13,0.01,0.05,0.02,0,1.03,UpDown
1366,0.09,0.04,0,0.02,-0.01,1.04,UpDown
1367,0.1,0.11,-0.01,0.01,-0.01,1.07,UpDown
1368,0.18,0.15,0,0,-0.01,1.11,UpDown
1369,0.35,0.19,0.01,0,0,1.09,UpDown
1370,0.27,0.34,0.02,0,0,1.11,UpDown
1371,0.45,0.36,0.06,-0.01,0.01,1.13,UpDown
1372,0.69,0.31,-0.01,-0.02,0.03,1.11,UpDown
1373,0.71,0.12,0.07,-0.03,0.04,1.07,UpDown
1374,0.63,0.08,0.1,-0.03,0.04,1.04,UpDown
1375,0.64,0.01,0.05,-0.01,0.06,1.02,UpDown
1376,0.78,0.19,0.03,-0.01,0.07,1.01,UpDown
1377,0.86,0.08,0.11,-0.03,0.07,1.02,UpDown
1378,0.86,-0.15,0.12,-0.02,0.08,1,UpDown
1379,0.76,-0.06,0.06,-0.01,0.11,0.97,UpDown
1380,0.59,0.06,0.14,-0.02,0.13,0.96,UpDown
1381,0.45,-0.12,0.11,-0.03,0.14,0.93,UpDown
1382,0.19,0.08,0.11,-0.01,0.15,0.93,UpDown
1383,0.11,0,0.11,-0.01,0.15,0.91,UpDown
1384,-0.31,0.2,0.03,0,0.16,0.93,UpDown
1385,-0.26,0.26,0.02,0,0.14,1,UpDown
1386,-0.13,0.04,0.02,-0.01,0.14,1,UpDown
1387,-0.27,0.07,0.05,-0.02,0.14,1.01,UpDown
1388,-0.26,-0.06,0.07,-0.01,0.13,0.99,UpDown
1389,-0.3,0.17,0.02,-0.02,0.12,1.02,UpDown
1390,-0.21,0.01,0.09,-0.02,0.12,1,UpDown
1391,-0.49,0.1,0.02,-0.02,0.11,1.02,UpDown
1392,-0.21,-0.02,0.07,-0.01,0.09,1.01,UpDown
1393,-0.47,0.14,0.01,0,0.09,0.99,UpDown
1394,-0.13,-0.02,0.01,-0.02,0.08,0.96,UpDown
1395,-0.48,-0.27,-0.04,-0.01,0.08,0.96,UpDown
1396,-0.47,0.24,-0.13,0.02,0.06,0.96,UpDown
1397,-0.37,0.32,-0.24,0.01,0.05,0.98,UpDown
1398,-0.71,0.23,-0.16,-0.04,0.02,1.1,UpDown
1399,-0.42,0.03,-0.13,-0.03,0.03,1.11,UpDown
1400,-0.04,-0.34,-0.05,-0.03,0.01,1.12,UpDown
1401,-0.32,0.02,-0.02,-0.05,0.01,1.12,UpDown
1402,-0.12,-0.22,0.05,-0.02,0.02,1.07,UpDown
1403,-0.05,0.03,0.04,-0.02,0.01,1.07,UpDown
1404,-0.17,0.03,0.05,0.01,0.01,1.04,UpDown
1405,-0.2,0.08,0.01,-0.02,0,1.08,UpDown
1406,0.06,0.04,0.04,-0.01,0,1.07,UpDown
1407,-0.05,0.01,-0.01,-0.01,0,1.05,UpDown
1408,0.06,0.05,0.07,-0.02,0,1.05,UpDown
1409,0.03,-0.03,0.05,0,0,1.03,UpDown
1410,0.05,0.06,0.08,0,0,1.04,UpDown
1411,-0.09,0.04,-0.02,0,0,1.02,UpDown
1412,0.14,0.09,0.04,0,0,1.03,UpDown
1413,0,-0.03,0.02,0,-0.01,1.02,UpDown
1414,-0.03,-0.09,0,0,-0.01,1.02,UpDown
1415,-0.02,0.06,0.03,-0.01,-0.02,1.03,UpDown
1416,0.02,-0.08,0.02,-0.01,-0.01,1.02,UpDown
1417,-0.14,0.09,0.04,0,-0.02,1.01,UpDown
1418,-0.04,-0.03,0.06,-0.01,-0.02,1.03,UpDown
1419,-0.1,0.04,0.04,0,-0.03,1.02,UpDown
1420,0.59,-0.25,0.04,0.03,0.03,1.02,UpDown
1421,0.63,0.1,-0.09,0.01,0,1.02,UpDown
1422,0.64,0.01,-0.06,0.01,0,1.02,UpDown
1423,0.04,0.02,0.02,-0.02,0.01,0.99,UpDown
1424,0.05,0.04,0.01,0,0.01,1.02,UpDown
1425,0.06,0.04,-0.02,0.01,0.01,1.03,UpDown
1426,0.05,0.04,-0.1,0.02,0.01,1.03,UpDown
1427,0.06,0.05,0.02,0.01,0.01,1.03,UpDown
1428,0.06,0.04,0.04,0.01,0.02,1.03,UpDown
1429,0.06,0.05,0.03,0.01,0.01,1.03,UpDown
1430,0.05,0.04,0.03,0.01,0.01,1.04,UpDown
1431,0.05,0.05,0.03,0.01,0.01,1.03,UpDown
1432,0.06,0.04,0.04,0.01,0.01,1.04,UpDown
1433,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1434,0.06,0.05,0.04,0.01,0.01,1.03,UpDown
1435,0.05,0.04,0.03,0.01,0.01,1.03,UpDown
1436,0.05,0.04,0.04,0,0.01,1.03,UpDown
1437,0.05,0.05,0.04,0.01,0.01,1.03,UpDown
1438,0.06,0.05,0.04,0.01,0.01,1.03,UpDown
1439,0.06,0.05,0.04,0.01,0.01,1.03,UpDown
1440,0.05,0.05,0.03,0.01,0.01,1.03,UpDown
1441,0.05,0.06,0.03,0.01,0.01,1.04,UpDown
1442,0.06,0.04,0.03,0.01,0.01,1.03,UpDown
1443,0.06,0.04,0.04,0.01,0.01,1.03,UpDown
1444,0.05,0.05,0.04,0.01,0.01,1.03,UpDown
1445,0.06,0.04,0.04,0.01,0.01,1.03,UpDown
1446,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1447,0.05,0.04,0.03,0.01,0.01,1.03,UpDown
1448,0.05,0.05,0.04,0.01,0.01,1.03,UpDown
1449,0.06,0.05,0.03,0.01,0.01,1.03,UpDown
1450,0.06,0.05,0.04,0.01,0.01,1.03,UpDown
1451,0.05,0.05,0.03,0.01,0.01,1.03,UpDown
1452,0.05,0.06,0.04,0.01,0.01,1.03,UpDown
1453,0.05,0.05,0.03,0.01,0.01,1.03,UpDown
1454,0.05,0.06,0.03,0.01,0.01,1.03,UpDown
1455,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1456,0.06,0.04,0.03,0.01,0.01,1.03,UpDown
1457,0.05,0.05,0.03,0.01,0.01,1.03,UpDown
1458,0.06,0.05,0.04,0.01,0.01,1.03,UpDown
1459,0.06,0.05,0.04,0.01,0.01,1.03,UpDown
1460,0.06,0.05,0.03,0.01,0.01,1.03,UpDown
1461,0.06,0.05,0.03,0.01,0.01,1.03,UpDown
1462,0.05,0.04,0.03,0.01,0.01,1.04,UpDown
1463,0.06,0.05,0.03,0.01,0.01,1.03,UpDown
1464,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1465,0.05,0.05,0.03,0.01,0.01,1.03,UpDown
1466,0.05,0.04,0.03,0.01,0.01,1.03,UpDown
1467,0.05,0.05,0.04,0.01,0.01,1.04,UpDown
1468,0.05,0.05,0.03,0.01,0.01,1.04,UpDown
1469,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1470,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1471,0.05,0.05,0.04,0.01,0.01,1.03,UpDown
1472,0.05,0.05,0.04,0.01,0.01,1.03,UpDown
1473,0.05,0.05,0.04,0.01,0.01,1.03,UpDown
1474,0.05,0.05,0.04,0.01,0.01,1.03,UpDown
1475,0.06,0.05,0.03,0.01,0.01,1.03,UpDown
1476,0.06,0.04,0.04,0.01,0.01,1.03,UpDown
1477,0.06,0.05,0.03,0.01,0.01,1.04,UpDown
1478,0.06,0.05,0.04,0.01,0.01,1.04,UpDown
1479,0.05,0.05,0.04,0.01,0.01,1.03,UpDown
1480,0.06,0.04,0.03,0.01,0.01,1.03,UpDown
1481,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1482,0.06,0.05,0.03,0.01,0.01,1.03,UpDown
1483,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1484,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1485,0.06,0.05,0.02,0.01,0.01,1.03,UpDown
1486,0.05,0.05,0.03,0.01,0.01,1.03,UpDown
1487,0.06,0.04,0.03,0.01,0.01,1.04,UpDown
1488,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1489,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1490,0.06,0.04,0.03,0.01,0.01,1.03,UpDown
1491,0.05,0.05,0.04,0.01,0.01,1.03,UpDown
1492,0.05,0.04,0.04,0.01,0.02,1.03,UpDown
1493,0.05,0.04,0.03,0.01,0.01,1.03,UpDown
1494,0.05,0.05,0.04,0.01,0.02,1.03,UpDown
1495,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1496,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1497,0.05,0.03,0.03,0.01,0.01,1.03,UpDown
1498,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1499,0.06,0.05,0.03,0.01,0.01,1.03,UpDown
1500,0.05,0.04,0.03,0.01,0.01,1.03,UpDown
1501,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1502,0.05,0.05,0.03,0.01,0.01,1.03,UpDown
1503,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1504,0.06,0.05,0.03,0.01,0.01,1.03,UpDown
1505,0.05,0.04,0.03,0.01,0.01,1.03,UpDown
1506,0.06,0.04,0.03,0.01,0.01,1.03,UpDown
1507,0.06,0.04,0.02,0.01,0.01,1.03,UpDown
1508,0.06,0.05,0.04,0.01,0.01,1.03,UpDown
1509,0.05,0.05,0.04,0.01,0.02,1.03,UpDown
1510,0.05,0.05,0.03,0.01,0.01,1.04,UpDown
1511,0.05,0.05,0.04,0.01,0.01,1.03,UpDown
1512,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1513,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1514,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1515,0.06,0.04,0.02,0.01,0.01,1.03,UpDown
1516,0.06,0.05,0.04,0.01,0.01,1.03,UpDown
1517,0.05,0.05,0.03,0.01,0.01,1.03,UpDown
1518,0.05,0.04,0.03,0.01,0.01,1.03,UpDown
1519,0.05,0.05,0.03,0.01,0.01,1.03,UpDown
1520,0.05,0.05,0.04,0.01,0.01,1.03,UpDown
1521,0.06,0.04,0.04,0.01,0.01,1.03,UpDown
1522,0.05,0.04,0.03,0.01,0.01,1.03,UpDown
1523,0.05,0.04,0.03,0.01,0.02,1.03,UpDown
1524,0.06,0.04,0.04,0.01,0.01,1.03,UpDown
1525,0.06,0.04,0.03,0.01,0.01,1.03,UpDown
1526,0.05,0.05,0.03,0.01,0.01,1.03,UpDown
1527,0.05,0.05,0.03,0.01,0.01,1.03,UpDown
1528,0.05,0.05,0.03,0.01,0.01,1.04,UpDown
1529,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1530,0.06,0.05,0.03,0.01,0.01,1.04,UpDown
1531,0.06,0.05,0.03,0.01,0.01,1.03,UpDown
1532,0.05,0.05,0.03,0.01,0.01,1.03,UpDown
1533,0.06,0.04,0.03,0.01,0.01,1.03,UpDown
1534,0.06,0.05,0.03,0.01,0.01,1.03,UpDown
1535,0.05,0.05,0.04,0.01,0.01,1.03,UpDown
1536,0.05,0.04,0.03,0.01,0.02,1.03,UpDown
1537,0.06,0.04,0.05,0.01,0.01,1.03,UpDown
1538,0.05,0.03,0.04,0.01,0.01,1.03,UpDown
1539,0.06,0.04,0.04,0.01,0.01,1.03,UpDown
1540,0.06,0.05,0.04,0.01,0.01,1.03,UpDown
1541,0.06,0.04,0.04,0.01,0.01,1.03,UpDown
1542,0.05,0.04,0.03,0.01,0.02,1.03,UpDown
1543,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1544,0.05,0.05,0.03,0.01,0.01,1.04,UpDown
1545,0.05,0.05,0.04,0.01,0.01,1.03,UpDown
1546,0.05,0.05,0.04,0.01,0.01,1.03,UpDown
1547,0.06,0.04,0.03,0.01,0.01,1.03,UpDown
1548,0.06,0.05,0.04,0.01,0.01,1.03,UpDown
1549,0.05,0.05,0.03,0.01,0.02,1.04,UpDown
1550,0.05,0.05,0.04,0.01,0.01,1.03,UpDown
1551,0.05,0.03,0.04,0.01,0.01,1.03,UpDown
1552,0.06,0.03,0.04,0.01,0.01,1.03,UpDown
1553,0.06,0.05,0.04,0.01,0.01,1.03,UpDown
1554,0.06,0.05,0.05,0.01,0.01,1.03,UpDown
1555,0.05,0.04,0.03,0.01,0.01,1.03,UpDown
1556,0.06,0.04,0.04,0.01,0.01,1.03,UpDown
1557,0.06,0.04,0.04,0.01,0.01,1.03,UpDown
1558,0.05,0.04,0.04,0.01,0.01,1.03,UpDown
1559,0.05,0.04,0.02,0.01,0.01,1.03,UpDown
1560,0.05,0.05,0.03,0.01,0.02,1.04,UpDown
1561,0.05,0.04,0.03,0.01,0.01,1.04,UpDown
